customer_id,tenure_months,avg_monthly_spend,transactions_30d,transactions_90d,max_gap_days,is_high_risk_segment,card_type,churned
1106,36,294.6722520119296,2,2,75,0,basic,1
1107,59,28.945888446606137,5,6,25,0,basic,1
1108,49,238.25910800438118,3,6,60,1,platinum,1
1109,21,437.78374132521066,3,7,56,0,gold,0
1110,1,378.28924749994644,2,4,62,0,basic,0
1111,41,40.73783799126123,0,3,46,0,basic,0
1112,55,363.71187238603807,2,6,29,0,basic,0
1113,3,398.23559320527454,1,8,46,1,gold,1
1114,7,299.5463753498813,0,3,14,1,basic,1
1115,35,881.2154595276919,1,3,38,0,gold,0
1116,49,245.78552482203224,0,4,50,0,basic,0
1117,50,309.27822926119075,2,5,19,1,platinum,0
1118,14,128.69412238020405,2,8,45,0,basic,0
1119,46,179.22983275247734,3,5,52,0,basic,0
1120,55,55.35037073189708,2,9,53,1,basic,0
1121,29,552.1069648619484,3,6,40,1,basic,0
1122,5,586.82026909318,2,3,72,0,basic,0
1123,58,876.8059397862631,0,4,44,1,platinum,0
1124,48,266.5200805796705,3,7,15,0,gold,0
1125,21,235.96206641878666,2,6,66,0,platinum,0
1126,18,441.8677748671584,1,3,55,0,basic,0
1127,40,641.9093947143477,2,7,21,0,basic,0
1128,23,1176.0953346180756,0,3,13,0,basic,1
1129,19,335.43008394900227,1,5,70,1,basic,1
1130,32,175.29803519581438,2,2,19,1,basic,1
1131,24,116.72489510843064,2,4,14,0,gold,1
1132,15,45.16916444523304,5,9,36,0,basic,0
1133,17,73.33775385216937,1,10,84,0,platinum,1
1134,18,256.50909745408654,3,6,43,1,basic,0
1135,8,83.24087836828748,4,7,81,0,basic,1
1136,8,329.0509631617674,3,4,16,0,basic,1
1137,51,397.0184756157975,5,9,78,0,gold,0
1138,36,810.8832210706845,1,3,50,0,basic,0
1139,49,252.492745661738,5,8,42,0,platinum,0
1140,1,673.8062835574465,1,1,8,0,basic,0
1141,22,475.12549449460585,3,5,48,1,basic,1
1142,30,73.36423926303814,2,7,42,0,basic,0
1143,31,226.09264522548438,3,4,75,1,gold,0
1144,10,644.2008067362283,2,6,58,1,basic,1
1145,58,287.11324915853027,1,1,18,1,basic,0
1146,46,244.44718198480015,8,9,11,0,basic,0
1147,57,636.9945245142736,2,4,85,0,gold,1
1148,49,885.0792356291604,2,3,67,0,basic,0
1149,10,555.5840699988752,0,2,63,1,basic,0
1150,2,178.19441060240672,2,6,76,0,gold,0
1151,21,51.53170037025529,3,5,9,1,platinum,1
1152,17,705.3731361080518,2,3,58,0,gold,1
1153,16,240.8465322549653,2,5,22,0,gold,0
1154,47,232.52625652326282,0,0,84,0,platinum,0
1155,43,814.5334160890353,0,3,82,0,gold,0
1156,27,380.626515496098,1,3,41,1,basic,0
1157,58,390.0407794554289,1,1,53,0,basic,0
1158,36,81.13424603443616,0,2,33,1,basic,1
1159,3,294.951647786551,4,8,47,1,gold,1
1160,20,90.53917183357426,2,6,77,0,basic,0
1161,6,211.66856482961762,2,6,86,1,gold,1
1162,14,627.1801060262686,4,5,51,0,basic,0
1163,3,406.9641213177045,5,8,81,0,gold,1
1164,33,367.8044656508872,2,4,78,1,basic,0
1165,41,36.818289259408886,1,2,24,0,basic,0
1166,39,202.1331342642526,3,7,67,0,basic,0
1167,32,522.7976310133721,4,7,32,0,basic,0
1168,12,69.60229710279292,3,8,1,0,basic,1
1169,23,327.5725162618632,0,6,44,0,gold,0
1170,1,271.0491560687443,0,0,73,0,basic,1
1171,22,446.3788110209538,3,4,37,0,gold,0
1172,44,74.16351662884139,2,5,35,0,gold,1
1173,2,179.4898296298346,3,5,71,0,platinum,0
1174,15,174.433815360932,1,2,39,0,basic,0
1175,19,143.31653770787455,4,9,77,0,basic,0
1176,56,863.8227707992633,0,3,50,1,basic,1
1177,36,661.1754850586979,3,4,41,0,gold,1
1178,11,247.62722029619968,3,8,89,0,basic,0
1179,35,100.15302597335926,3,4,19,0,basic,1
1180,59,58.50558589110604,3,6,56,0,gold,0
1181,50,584.3456566245707,3,7,4,1,basic,0
1182,7,517.0187146447159,2,9,57,1,basic,1
1183,11,477.75133565889274,1,4,64,0,gold,0
1184,47,756.4221460907701,2,5,31,0,basic,0
1185,58,419.58150544397955,0,2,2,0,basic,0
1186,27,260.0628903012059,5,10,15,0,basic,0
1187,54,927.7760766017489,2,4,73,1,basic,0
1188,47,624.2816984403215,0,6,10,0,basic,0
1189,15,412.8703047233512,2,4,71,0,basic,1
1190,8,705.5690917292327,2,5,72,0,basic,0
1191,30,131.9602472547044,2,4,42,1,basic,1
1192,31,261.57461275388573,3,5,30,1,basic,0
1193,43,226.1056154131431,1,6,48,0,platinum,0
1194,46,358.72120436858756,2,6,9,0,basic,0
1195,25,453.8221368004926,2,3,88,1,basic,1
1196,45,241.43389718780898,1,4,69,0,basic,0
1197,9,109.4248214576121,2,6,49,0,basic,1
1198,57,121.9447693158474,4,6,73,1,basic,0
1199,57,189.4264384087092,6,8,83,0,platinum,1
1200,26,148.92070386642627,2,8,66,0,basic,0
1201,32,286.8926656814421,1,4,30,1,gold,0
1202,42,644.8157972026269,4,5,21,1,basic,0
1203,43,478.9379684915524,3,5,8,1,basic,0
1204,25,106.16834531250414,2,4,74,0,basic,1
1205,15,517.4049219737965,3,4,60,1,basic,1
1206,58,671.0635195633848,0,4,82,1,gold,0
1207,36,1137.0079120371747,4,7,9,0,basic,0
1208,16,251.05572751660938,4,5,14,1,basic,0
1209,11,81.3133331959404,2,3,31,0,gold,1
1210,34,814.9686149082175,2,3,47,0,basic,0
1211,11,497.082762551362,1,3,69,1,basic,1
1212,43,129.2675873517289,2,4,84,1,platinum,1
1213,49,175.47371064798403,1,3,53,1,basic,1
1214,28,370.39177261607637,1,2,76,0,gold,0
1215,45,713.799873492164,2,6,42,0,basic,0
1216,50,98.851885379117,0,4,77,0,platinum,1
1217,30,236.02643242556272,4,7,20,0,basic,0
1218,32,368.0927308320369,1,7,85,0,gold,1
1219,9,172.74423632723844,3,6,79,0,basic,1
1220,44,487.0580377307366,3,4,15,0,gold,0
1221,49,423.05818331440423,4,7,8,0,basic,0
1222,58,276.12322459068344,4,4,60,0,basic,0
1223,9,92.46055395583238,2,3,73,0,basic,0
1224,24,475.54195182904886,3,6,38,1,gold,1
1225,37,347.15206886744386,2,4,32,0,basic,0
1226,53,726.9541309778449,5,9,78,1,basic,0
1227,17,99.35425901734773,2,3,49,0,gold,0
1228,6,285.7487138363159,1,2,70,0,basic,0
1229,32,255.68845556713305,2,5,83,0,gold,0
1230,43,466.25098546015,0,2,12,1,platinum,0
1231,13,1153.0418399708274,3,5,71,0,basic,0
1232,45,659.0491316944214,2,5,59,1,basic,0
1233,20,359.660720493977,0,3,14,0,basic,0
1234,4,196.3423930130339,2,6,74,1,gold,1
1235,13,317.7956492389268,3,9,25,0,gold,1
1236,39,351.48121534337116,1,5,36,0,basic,1
1237,50,379.8795118865582,3,5,55,0,basic,1
1238,50,918.093648753717,1,7,27,0,basic,0
1239,13,674.515371104797,4,5,39,0,platinum,0
1240,54,189.98628273194015,1,5,78,0,basic,0
1241,35,411.1173461810573,1,4,13,1,basic,1
1242,49,859.5374395960783,2,7,67,1,basic,1
1243,6,815.7263489804654,2,7,60,0,basic,0
1244,17,729.2806556500249,1,3,56,0,gold,1
1245,36,457.67841482946505,1,2,21,1,basic,0
1246,5,941.7301382239048,3,6,87,0,basic,1
1247,27,383.8500603703807,0,2,85,1,basic,1
1248,46,655.5593452468763,5,9,7,0,gold,0
1249,18,708.7916854753264,0,3,3,1,basic,0
1250,52,218.14435926846576,2,5,88,0,basic,1
1251,41,564.0395258846696,4,9,21,0,basic,0
1252,22,185.84395916774142,0,3,73,1,basic,0
1253,5,110.56529825373151,0,0,15,0,basic,0
1254,19,85.53948842888536,2,4,28,0,platinum,1
1255,34,24.43773124254772,1,5,75,0,gold,0
1256,4,769.0620946117145,1,4,49,0,gold,1
1257,15,320.4995437264843,1,2,55,0,gold,0
1258,4,1208.512101653194,4,6,9,0,basic,0
1259,50,314.2292843281466,1,3,6,0,basic,0
1260,7,505.0053692932871,1,5,41,1,basic,0
1261,23,211.09492876284514,1,5,35,0,basic,1
1262,30,143.3336386919597,4,8,57,0,basic,0
1263,56,493.1821438606356,0,5,16,1,basic,0
1264,55,272.636168599306,4,6,31,0,basic,0
1265,8,584.948420968102,1,3,13,0,basic,0
1266,2,129.9057253949313,3,6,26,0,basic,0
1267,14,327.54410543684133,2,7,38,1,basic,0
1268,54,286.9614733945338,3,5,25,0,platinum,0
1269,20,294.67812017775634,4,6,4,1,basic,1
1270,39,585.3196843724965,3,4,79,0,gold,1
1271,5,486.54701400193863,1,2,25,0,gold,0
1272,58,410.34433875141934,1,1,44,0,basic,1
1273,17,213.6783772780069,1,6,10,0,platinum,0
1274,37,562.8973935665837,3,6,40,0,gold,0
1275,12,364.514048780099,3,5,27,0,gold,0
1276,20,40.00734361520029,2,8,60,0,basic,0
1277,9,440.8056597427338,3,4,75,1,basic,0
1278,35,81.5431212914791,1,2,53,0,basic,0
1279,16,209.74760018501334,1,7,80,0,gold,0
1280,41,296.16541674225243,4,8,9,0,basic,1
1281,27,1165.5776489569544,2,4,20,0,gold,0
1282,4,408.7315821402939,0,2,16,0,gold,0
1283,26,187.88335599517885,1,3,26,0,basic,0
1284,29,507.3013336568146,0,4,10,0,basic,0
1285,3,438.92483037391844,0,2,60,0,basic,1
1286,34,368.0984343404725,3,8,59,0,basic,0
1287,42,248.998185940021,3,5,29,0,basic,1
1288,44,132.42024259037692,5,10,43,0,gold,0
1289,31,342.92403758074704,3,3,69,0,gold,0
1290,23,249.03767291896378,3,8,55,1,basic,0
1291,26,173.26878042392025,2,6,20,0,basic,0
1292,53,623.2232168255539,1,4,55,0,basic,0
1293,42,874.8546500654054,5,10,2,0,gold,0
1294,23,483.131505006755,3,3,83,0,basic,1
1295,44,647.7107930921702,1,4,32,1,basic,1
1296,8,371.543878889819,2,5,79,1,basic,1
1297,25,225.12773743525858,1,6,69,0,platinum,1
1298,32,386.4332225333047,1,3,18,0,gold,0
1299,11,795.6350231671134,2,4,88,1,gold,0
1300,16,140.09717314115366,3,5,23,0,basic,0
1301,59,319.683038433304,3,9,28,0,basic,0
1302,48,417.7027759878497,1,6,77,0,basic,0
1303,32,22.34232571851832,0,3,66,0,basic,1
1304,26,199.38346955554331,2,9,37,0,basic,0
1305,23,1043.051780013271,3,4,34,0,basic,0
1306,37,205.90871102821157,2,5,81,0,basic,1
1307,23,359.4791811494065,2,5,50,0,basic,1
1308,32,50.92113007618321,0,5,54,0,gold,0
1309,31,277.9468008895188,3,5,66,0,basic,1
1310,5,249.27713791087479,4,5,4,0,basic,0
1311,6,237.12890441422746,2,4,5,0,gold,1
1312,56,292.2952403879412,3,10,6,0,basic,0
1313,29,255.998342662985,0,3,44,0,gold,0
1314,37,236.01646245879576,2,5,13,1,gold,0
1315,16,145.9578123885856,5,8,85,1,basic,0
1316,17,436.5362101798393,3,6,23,1,platinum,1
1317,46,80.34740449916892,2,5,29,1,basic,1
1318,22,746.3773628558258,1,5,26,1,gold,0
1319,3,283.73431028007985,1,3,27,0,platinum,0
1320,22,1002.2331618809703,2,4,28,1,gold,1
1321,30,397.4881733919687,2,3,2,0,basic,0
1322,5,150.01956473829182,0,3,74,1,basic,0
1323,47,640.6607657179586,1,2,15,1,basic,1
1324,22,198.08123342890292,1,4,2,0,basic,0
1325,46,664.0493880313211,1,5,8,0,gold,0
1326,50,625.5461513382169,4,10,65,0,platinum,0
1327,8,107.26540720531187,2,5,48,0,basic,0
1328,21,431.59633590021286,2,8,77,1,gold,1
1329,21,132.3737459713256,3,5,17,0,platinum,0
1330,21,291.09274317158145,5,6,40,0,basic,0
1331,47,536.5658603730008,1,3,25,1,basic,0
1332,15,1366.0938059988946,2,7,31,0,basic,1
1333,3,397.53011078457286,3,5,20,0,basic,1
1334,48,190.71379479746085,3,6,2,0,basic,0
1335,9,391.56605431999424,1,5,89,1,basic,1
1336,8,443.2276161150342,1,7,11,1,basic,1
1337,23,575.2427272345989,2,6,7,1,gold,0
1338,39,397.0277188710822,2,5,22,0,basic,1
1339,14,492.8208056326227,5,12,49,1,gold,1
1340,14,914.4764149817837,0,4,13,1,basic,0
1341,25,236.54850328779395,5,6,67,0,basic,0
1342,15,247.7510542950826,1,4,23,0,gold,0
1343,17,298.8045616010106,1,4,63,0,basic,0
1344,7,175.8341404640342,2,4,76,1,platinum,0
1345,29,353.3300909663825,5,9,89,1,basic,0
1346,51,136.11716165385388,1,5,86,0,gold,0
1347,39,161.02562045160988,1,3,38,0,basic,1
1348,57,148.82749962783424,2,5,5,0,basic,0
1349,5,468.49290507706735,2,5,86,0,basic,1
1350,48,155.2959966164334,1,3,13,0,basic,1
1351,47,427.70210381472396,1,4,7,0,basic,0
1352,40,1159.3837365243696,3,10,64,0,gold,0
1353,57,1644.6929558519862,2,2,40,0,basic,0
1354,43,432.9504269362267,2,4,36,0,basic,1
1355,4,192.05807946766583,1,4,20,0,gold,1
1356,20,260.11662597239376,2,4,28,0,basic,0
1357,12,86.33283596853968,2,8,67,1,gold,0
1358,31,563.3940804976576,3,7,46,0,gold,0
1359,37,263.5028326847481,5,9,23,0,basic,0
1360,17,712.0937148336086,4,7,29,0,basic,1
1361,3,416.12031683015516,1,3,35,1,basic,1
1362,11,612.4304015228457,2,6,54,1,basic,0
1363,9,221.98457021743607,1,3,85,1,basic,1
1364,46,274.2649353122994,2,4,76,0,basic,0
1365,41,50.19521468698056,1,4,48,0,basic,1
1366,3,351.88666226759324,0,1,75,1,basic,0
1367,44,352.7897734430574,4,4,71,1,basic,1
1368,32,138.08173945612467,0,2,3,0,basic,1
1369,6,333.97182547890367,4,5,17,0,platinum,1
1370,7,234.40363735592027,1,5,28,0,basic,0
1371,9,335.3010770666653,1,2,48,0,platinum,0
1372,33,288.83266695048013,1,4,47,0,basic,1
1373,40,504.73956190296656,3,6,83,1,platinum,0
1374,20,463.5884990573838,2,8,74,0,gold,1
1375,40,336.8653116139087,2,4,53,0,platinum,0
1376,25,116.85053863046906,0,6,4,0,basic,0
1377,44,906.224878117713,1,2,42,0,basic,0
1378,38,86.83143076448951,1,4,87,0,basic,1
1379,22,346.16676059774517,5,6,54,0,gold,0
1380,49,566.7032281826621,1,5,13,1,basic,1
1381,55,607.7716716532607,2,5,55,0,basic,0
1382,53,165.5221486636577,0,7,10,0,platinum,1
1383,34,298.38975131212226,1,7,36,0,basic,0
1384,30,446.43150379983643,3,8,3,1,gold,0
1385,11,157.1806710338703,3,10,76,0,basic,0
1386,59,185.53146455872104,7,8,21,0,gold,1
1387,57,210.0920907138354,2,8,49,0,basic,0
1388,20,152.7884554099957,0,4,7,0,basic,0
1389,26,92.02825149732047,2,5,61,1,basic,1
1390,22,271.7564369059993,2,4,84,1,basic,1
1391,28,146.15322360759035,2,5,75,0,basic,0
1392,21,157.9586239775298,3,5,82,0,basic,1
1393,47,153.6364854556928,3,6,18,1,basic,0
1394,24,329.11241826555863,1,6,86,0,basic,1
1395,4,524.6874866625618,1,4,27,0,basic,1
1396,27,480.6974909214811,2,4,75,1,basic,0
1397,42,807.7138844975129,0,5,18,0,gold,1
1398,23,385.90682324998727,2,5,43,1,gold,0
1399,39,132.39991581529694,1,3,51,0,basic,0
1400,30,1013.421490474939,2,10,51,0,platinum,0
1401,27,405.416890138026,2,7,18,0,basic,0
1402,31,83.12510356979972,2,7,24,1,gold,0
1403,22,214.74934410285402,1,4,1,0,basic,0
1404,10,464.02452178692687,1,4,46,0,gold,0
1405,28,492.7880544425056,6,9,2,0,basic,0
1406,3,151.81020170577543,2,5,44,0,platinum,1
1407,40,46.16966339671699,0,1,78,1,gold,0
1408,24,212.44419397392335,2,6,38,1,basic,1
1409,55,671.1589870204123,3,4,28,0,platinum,1
1410,12,465.05989546987365,3,8,50,1,basic,1
1411,36,151.02318990662292,1,3,42,0,basic,0
1412,47,166.37304908220494,2,3,36,0,gold,1
1413,19,155.25282098334785,3,3,63,0,platinum,1
1414,32,34.567739120852536,3,3,11,0,platinum,0
1415,33,78.0586420535889,0,11,5,0,basic,0
1416,16,216.4420355683755,1,4,2,0,gold,0
1417,45,276.68301822608174,0,4,40,1,basic,1
1418,43,730.044270606505,1,5,18,0,basic,0
1419,37,168.9675721309583,2,7,43,0,basic,0
1420,31,384.37974140111226,2,5,88,0,basic,1
1421,16,98.44011447820242,3,5,64,0,gold,0
1422,16,644.8109252489207,4,7,3,0,platinum,0
1423,12,359.5056043177415,2,4,13,0,basic,0
1424,10,415.81264944118675,3,10,64,0,basic,0
1425,36,801.023407117788,2,5,56,0,gold,0
1426,17,990.7378159021649,1,1,76,1,gold,1
1427,50,166.5937078730132,4,6,23,0,basic,0
1428,33,294.93109813487604,2,6,58,1,gold,1
1429,13,1022.3372613999538,2,4,50,0,basic,0
1430,15,342.3163680890057,1,5,68,0,gold,1
1431,12,523.2803917996362,1,6,29,0,gold,0
1432,30,200.57115915769197,0,5,55,1,basic,1
1433,36,475.42717287428803,3,4,61,0,gold,0
1434,19,950.3951370748457,2,4,87,0,basic,0
1435,17,201.41884258392997,5,9,59,0,basic,1
1436,46,93.53456661907178,3,5,49,1,basic,0
1437,22,129.45455151734905,1,3,8,1,basic,0
1438,57,250.53858309236946,0,1,67,0,basic,1
1439,52,209.13810788622823,2,6,43,1,gold,0
1440,26,560.769679435555,0,1,30,0,gold,1
1441,35,441.998992974354,0,1,68,0,basic,0
1442,53,213.31647989906247,0,2,31,0,basic,0
1443,11,125.83624599932783,1,5,43,0,basic,1
1444,28,661.4295638061866,3,4,27,0,basic,0
1445,58,444.4426828207435,2,7,59,0,basic,1
1446,54,409.2073874323344,3,6,35,1,basic,0
1447,18,534.3920770430581,1,3,79,0,basic,0
1448,8,462.7285642107017,3,5,86,1,basic,1
1449,23,784.049300003232,2,7,27,0,basic,0
1450,39,613.6045603072265,1,4,15,0,basic,0
1451,48,505.8312724624149,3,4,72,0,basic,0
1452,28,529.720853446332,1,1,7,0,gold,0
1453,4,277.81222557319944,1,2,55,0,basic,0
1454,14,216.84427299580994,4,6,33,0,basic,0
1455,10,227.90151710646538,2,3,44,1,gold,1
1456,26,235.57184533285954,1,4,63,0,basic,0
1457,15,197.5386097021716,2,2,79,1,basic,0
1458,14,231.79506492280285,2,6,89,0,gold,0
1459,42,733.0174798953743,2,6,6,0,platinum,1
1460,9,456.9765885056479,2,5,69,0,basic,1
1461,41,196.87730439292835,2,6,41,0,gold,0
1462,39,183.0634418369908,2,5,57,1,gold,0
1463,21,354.942863698003,4,9,62,0,basic,0
1464,31,205.8095315768569,3,6,74,1,basic,1
1465,40,225.5675381112573,1,4,30,0,basic,0
1466,21,286.2254120691937,6,11,48,0,basic,0
1467,41,104.29990189370004,2,3,83,0,gold,0
1468,17,256.12401084533747,1,7,62,0,basic,0
1469,33,746.6190204476417,3,6,16,0,basic,0
1470,26,266.005056982121,2,10,87,0,gold,1
1471,4,294.38203655937554,1,3,83,0,basic,1
1472,22,279.26923037689863,3,7,34,1,basic,0
1473,6,53.71833591935212,1,5,47,1,basic,0
1474,56,449.4440208723149,3,4,66,1,gold,0
1475,34,296.28441395674906,3,5,72,0,basic,0
1476,9,243.13249576618557,2,7,67,0,gold,0
1477,30,831.4709921372128,0,1,3,0,basic,0
1478,14,687.011444108236,1,5,69,1,platinum,0
1479,48,435.00384228386775,2,5,26,0,gold,1
1480,57,141.37900517689786,2,4,13,0,gold,1
1481,47,834.3439052365451,0,4,69,0,gold,0
1482,49,372.07876073088653,1,4,28,0,basic,0
1483,40,215.19222623560728,5,8,66,0,gold,1
1484,44,556.498442396273,3,6,2,0,basic,0
1485,49,141.82236092080984,0,2,58,1,basic,0
1486,39,37.94277119470556,5,5,69,1,basic,1
1487,30,70.96926915802084,3,4,23,0,basic,0
1488,34,395.9705985540689,5,7,2,1,gold,0
1489,13,468.8226030330619,1,4,16,0,basic,1
1490,58,745.6108654917914,3,6,35,1,gold,0
1491,41,2354.593623233805,0,2,87,0,basic,1
1492,57,469.3492524196371,3,6,3,0,basic,0
1493,12,793.9107729415734,3,9,58,0,basic,0
1494,2,360.78629629804504,3,3,48,0,gold,0
1495,22,384.3589163399024,2,5,22,0,basic,0
1496,28,215.07027121668193,3,4,20,0,platinum,1
1497,42,143.17081654994647,2,6,9,0,basic,0
1498,29,464.53533020114895,4,4,27,1,basic,1
1499,34,660.1326287498647,3,7,57,0,basic,1
1500,2,345.43756983347635,1,5,1,0,basic,0
1501,13,155.75791901834026,1,3,80,0,basic,0
1502,26,381.45322642972104,5,10,21,1,platinum,0
1503,7,361.35221741526124,2,6,48,0,basic,0
1504,48,370.54704696246625,3,9,79,0,basic,1
1505,36,267.7530753054136,4,6,4,0,basic,0
1506,11,716.5148075287033,1,3,67,1,basic,0
1507,55,650.739046139113,3,6,76,0,basic,1
1508,46,669.1357146853627,0,3,88,0,basic,0
1509,26,452.64491175278323,1,4,49,0,basic,0
1510,20,269.4867224085656,4,10,32,1,basic,0
1511,23,521.654549997618,3,7,54,1,basic,0
1512,18,159.9515279062188,2,3,5,0,basic,0
1513,49,234.45522670848317,1,4,60,0,platinum,0
1514,39,1016.7953179363963,2,5,67,0,basic,1
1515,55,301.526958857794,1,5,61,0,gold,0
1516,30,181.8502826363703,2,2,51,1,basic,1
1517,33,296.46981268453305,1,3,1,0,basic,0
1518,7,484.4151149447326,0,2,39,0,basic,1
1519,58,90.48259911869934,2,8,63,1,gold,0
1520,17,304.4327608496273,1,5,38,0,basic,0
1521,57,554.3169193081064,6,9,24,1,basic,0
1522,14,278.8076384602178,5,8,7,1,basic,0
1523,15,698.3946809419956,1,6,2,1,basic,0
1524,2,359.02985300237657,2,5,70,0,basic,0
1525,31,328.2312870209418,1,7,65,0,gold,0
1526,18,142.34364160884599,4,6,74,1,platinum,1
1527,35,288.1840656761037,2,7,16,0,gold,0
1528,34,406.91963877147214,0,3,36,0,gold,1
1529,52,153.94894517351207,1,3,25,0,gold,0
1530,1,402.6037360466728,1,6,65,1,gold,1
1531,20,165.46940235214345,2,2,11,0,basic,0
1532,43,257.1378508824591,2,7,58,0,basic,1
1533,29,86.55983854699242,1,6,13,0,basic,1
1534,6,226.25890099891018,2,5,13,0,basic,1
1535,21,485.2116663736071,2,3,17,0,gold,0
1536,20,201.05156299379084,3,9,43,1,basic,0
1537,41,203.79736988595894,2,5,12,0,gold,1
1538,2,471.86072713751895,5,10,23,1,basic,0
1539,59,42.230437481301,0,2,49,1,basic,1
1540,46,221.234656056241,0,3,39,0,basic,0
1541,16,39.668830902612925,0,1,40,0,basic,0
1542,16,410.0678398526159,2,6,52,1,gold,1
1543,54,209.9416206967053,3,5,41,0,basic,0
1544,18,387.11850311731865,2,5,33,1,basic,1
1545,10,164.54499945391876,1,4,2,0,gold,1
1546,26,627.8225878095272,2,7,70,0,basic,1
1547,34,508.5388862313168,3,9,16,0,gold,0
1548,3,723.967677082298,4,8,87,0,basic,1
1549,58,107.39421051117661,2,6,1,1,basic,1
1550,39,627.9431723764092,2,7,3,1,platinum,0
1551,1,229.59584619383494,6,10,18,0,basic,1
1552,29,109.23385255189557,0,0,26,0,gold,1
1553,1,128.80273182955207,0,2,64,0,platinum,0
1554,9,102.05681135871158,2,5,80,0,basic,1
1555,7,576.547011843358,6,8,64,0,basic,1
1556,29,416.41181992369997,0,1,87,0,basic,1
1557,49,402.83171786437384,2,7,46,1,gold,0
1558,29,14.803012405596286,3,7,36,0,gold,0
1559,33,388.47435541934215,0,5,32,0,basic,0
1560,18,462.4863262230141,2,5,24,0,platinum,0
1561,22,557.4477202631331,2,6,57,0,basic,0
1562,34,379.15601117899655,2,6,47,0,basic,1
1563,8,868.4428778170519,1,5,60,0,basic,0
1564,5,399.96176571593327,1,1,31,0,basic,0
1565,6,242.0366426052687,2,3,31,1,basic,0
1566,48,93.37230887965758,1,2,26,0,basic,0
1567,38,962.1921716860495,2,6,17,0,basic,1
1568,31,637.2295657618774,1,3,38,0,basic,0
1569,50,206.75243494479201,0,5,12,0,basic,0
1570,30,526.2808842555679,4,6,62,0,platinum,0
1571,53,555.6363388714507,2,4,88,0,basic,0
1572,34,127.39978558039262,2,2,19,1,basic,1
1573,6,899.2295015241101,1,9,16,0,gold,1
1574,25,407.6597066772563,2,6,67,0,gold,1
1575,1,907.3731158047539,4,6,1,1,gold,0
1576,40,593.3790921038324,3,8,10,0,platinum,0
1577,17,28.972741493595063,3,8,27,0,gold,1
1578,17,329.91916267402826,3,6,72,1,platinum,1
1579,57,16.17726830776933,1,2,80,1,basic,1
1580,13,188.2118723503694,4,8,59,0,basic,0
1581,23,200.28535182406242,2,5,19,0,basic,0
1582,4,218.31968418412285,1,1,40,0,gold,1
1583,21,347.4311211819297,1,3,9,0,gold,0
1584,5,294.121967740102,3,4,71,0,gold,0
1585,7,728.3748441258466,2,4,33,0,basic,1
1586,38,536.5944974776432,1,2,46,0,basic,0
1587,15,239.2868625334927,0,0,45,1,basic,0
1588,53,90.79197190675394,4,5,54,0,platinum,0
1589,7,189.72180807217165,0,1,33,0,basic,0
1590,8,96.3054750455288,1,3,63,0,basic,0
1591,7,99.2951007752072,3,9,18,1,basic,1
1592,48,417.42027938104076,0,1,33,0,basic,0
1593,38,1145.9356266261152,4,8,7,0,basic,0
1594,53,50.43743391624551,3,6,88,0,basic,1
1595,34,515.6449878739498,4,5,57,0,gold,1
1596,47,333.3632697984503,2,4,48,0,basic,0
1597,12,162.00637464996367,1,4,89,0,basic,0
1598,25,827.7056306431756,1,1,10,0,gold,0
1599,49,278.65638825854325,1,1,6,1,basic,0
1600,59,166.48183867775333,0,3,73,0,basic,0
1601,59,851.753602612275,2,4,15,0,basic,0
1602,16,394.91718033247565,2,6,64,0,basic,1
1603,46,181.7547517275606,1,5,89,0,basic,1
1604,44,849.5961799887529,5,9,7,0,basic,0
1605,16,494.0720438132314,0,3,27,0,basic,0
1606,16,137.87922153802418,2,6,17,1,gold,0
1607,54,243.3157878499681,3,5,44,0,basic,0
1608,2,387.77251201226204,2,5,80,0,gold,0
1609,8,284.78822446240287,1,6,41,0,basic,0
1610,34,257.78106051536963,0,2,2,1,basic,0
1611,58,1161.924915469841,3,5,28,1,basic,0
1612,30,630.3563516338161,2,3,82,0,platinum,1
1613,27,462.8100066462814,1,1,67,0,basic,0
1614,28,288.87544807631656,1,6,44,0,basic,1
1615,48,36.791418342591705,2,4,4,0,basic,0
1616,47,359.9913671448742,1,2,56,0,basic,1
1617,53,217.82768760134218,3,8,51,0,basic,1
1618,15,166.68758546438204,2,6,4,0,basic,0
1619,4,217.33803552138983,0,1,47,0,basic,0
1620,28,127.84627252237144,1,3,66,0,basic,1
1621,17,713.0989760891872,2,4,85,1,platinum,1
1622,55,539.4639275602495,4,6,38,1,basic,1
1623,41,30.610211356731536,3,6,21,0,gold,0
1624,13,135.88224081378135,2,5,33,0,gold,0
1625,17,187.3314194779913,0,6,9,0,gold,0
1626,54,485.6334383656463,1,4,23,1,basic,0
1627,8,168.63214461126068,1,4,10,0,gold,0
1628,49,395.97851608105947,1,5,67,1,platinum,0
1629,38,23.337594507916016,1,3,20,1,gold,1
1630,8,96.29964269308957,2,2,87,0,basic,1
1631,49,233.17529165598089,1,3,85,1,basic,0
1632,49,278.7433457175832,2,3,59,0,basic,0
1633,14,527.3524292958282,1,5,25,0,basic,1
1634,12,291.15105118492977,2,6,69,0,basic,0
1635,59,330.36343922826194,3,8,49,1,basic,0
1636,19,142.1250141541598,2,4,57,1,platinum,0
1637,10,277.5425051303187,2,7,85,1,basic,1
1638,45,141.30513896799053,3,9,76,1,gold,0
1639,10,1061.4081891403043,1,5,72,1,basic,0
1640,3,176.771726596786,2,8,9,1,gold,0
